CustomerID,Full_Name,Email,Phone,Address,Date_of_Birth,Occupation,Industry,Lead_Source,Preferred_Contact_Method,Annual_Income,Last_Contacted
CUST5536,John Anderson DDS,davidespinoza@gmail.com,+1-519-247-5340x55721,"5220 Richard Shoals Apt. 076, North Douglasland, MI 95082",11/26/1988,Manager,Finance,Social Media,Phone,119625.45,1/18/2025
CUST2470,Amanda Osborne,vbrock@ortiz.com,(459)590-8774x685,"48548 Tara Isle Apt. 242, South Joshua, WI 72576",5/2/1956,Engineer,Manufacturing,Event,Email,71194.74,6/30/2024
CUST9391,Linda Carney,pattonkimberly@yahoo.com,+1-674-191-1909x9312,"07323 Arnold Corners, East Robertmouth, WY 65717",8/25/1976,Engineer,Retail,Referral,Phone,51450.32,10/26/2024
CUST8192,Theresa Morris,uwarren@yahoo.com,001-661-390-7269x814,"759 Atkins Extensions, Elizabethburgh, IL 53562",9/4/1981,Analyst,Manufacturing,Unknown,SMS,80112.68,10/30/2024
CUST2745,Joseph Scott,james24@brown.com,(260)626-3402x2500,"19448 Mcdonald Port, Kellyshire, OK 83477",4/28/1994,Manager,Technology,Website,Phone,41071.3,2/12/2025
CUST8110,Olivia Kelly,ian69@fuller.com,808-186-4504,"5558 Conrad Cape, Williamsland, DE 05429",12/19/1954,Engineer,Finance,Email Campaign,Phone,20074.54,7/8/2024
CUST4529,Johnathan Shaw,brandireed@brown.com,001-890-699-3028x97487,"8799 David Spurs Suite 922, Port Marieview, ME 22492",9/22/1963,Director,Retail,N/A,,91541.05,12/31/2050
CUST8718,Mrs. Shannon Leonard,thomas34@gmail.com,738.260.6939x519,"52616 Sonya Loop, Arnoldport, AZ 88112",3/4/1958,Consultant,Manufacturing,Email Campaign,SMS,122230.01,1/20/2025
CUST5110,Ryan Willis,gregory29@gmail.com,921-820-0967x438,"4785 Jennifer Landing Apt. 575, Berryfurt, DE 88293",6/16/1988,Technician,Technology,Email Campaign,SMS,88051.15,4/26/2024
CUST5024,Patricia Robles,michael29@duncan.info,+1-899-638-1731x056,"56308 Kelly Bypass, North Thomasmouth, CA 71709",8/4/2003,Manager,Manufacturing,Unknown,,36411.18,9/25/2024
CUST2879,Kara Davis,dwhite@gomez-evans.com,(243)039-5973x995,"2832 Megan Meadows Apt. 133, Jeffreyville, OR 75361",4/29/1956,Manager,Finance,Event,SMS,129452.98,4/24/2025
CUST8531,Kevin Fields,riggschristina@clark-smith.com,(684)133-1832x163,"07515 Gordon Junctions, Mcdonaldside, WA 95941",7/5/1992,Director,Retail,Email Campaign,,58937.34,1/29/2025
CUST8710,Sheri Smith,richard54@gmail.com,(292)029-7329,"9106 Powers Mews Suite 127, South Brianchester, SD 06468",1/9/1973,Analyst,Retail,Referral,Email,48024.16,10/27/2024
CUST6864,Donna Hinton,holmesrobert@gonzalez.net,362.728.3753x9606,"604 Mcclure Underpass Apt. 997, Lake Barbara, LA 05696",5/31/1983,Manager,Retail,Unknown,Phone,104379.27,10/31/2024
CUST4734,Zachary Caldwell,kbernard@sweeney.com,031.019.7551,"568 Allison Overpass, East Joshua, AR 33305",5/16/2000,Consultant,Healthcare,Referral,Email,137065.47,12/4/2024
CUST1436,Terry Anderson,jerryhunt@avila.com,870.891.5864,"673 Suarez Cape, New Elizabeth, LA 13174",7/4/1978,Analyst,Retail,Email Campaign,,112675.74,7/23/2024
CUST1080,Tiffany King,walkermichael@christian.com,608.245.6635,"78129 Timothy Street, New Ronald, DC 42522",12/13/1994,Manager,Retail,Referral,,144750.39,11/22/2024
CUST2326,Laura Mckinney,stantongeorge@hayes-hale.net,001-647-674-6363,"63575 Lopez Grove, Gomezburgh, OK 26714",9/26/1958,Manager,Technology,Website,SMS,68624.63,8/3/2024
CUST6381,Katrina Perry,ywilson@hotmail.com,580-635-6233x461,"61974 Pratt Canyon Apt. 551, Donnaville, NJ 08864",1/21/1974,Consultant,Retail,N/A,,30156.05,2/23/2025
CUST2631,Michelle Braun,susanbush@hotmail.com,789.186.4862x69805,"9321 Henry Loop, North Codymouth, GA 75636",7/29/1984,Analyst,Manufacturing,Event,,25268.17,1/11/2025
CUST9030,Christina Chambers,garneramy@yahoo.com,590.707.4567,"Unit 5955 Box 7341, DPO AP 81776",9/18/1976,Engineer,Education,Social Media,Phone,60344.43,3/19/2025
CUST2156,Kelsey Hoffman,stewartgary@yahoo.com,001-063-121-9960x19132,"95199 Edward Rapids Apt. 389, Thomastown, MS 00721",6/3/1955,Manager,Finance,Website,Phone,116763.9,3/28/2025
CUST6600,Mitchell Payne,sheritorres@johnson.com,(105)324-8433,"5474 Wagner Squares, Brownside, NV 01923",8/29/1970,Analyst,Finance,Website,Phone,101987.69,10/1/2024
CUST8303,Bonnie Wright,osbornedavid@yahoo.com,001-201-376-8859x1042,"302 Chad Cliff Apt. 910, Port Michaelfort, TN 89707",11/28/1961,Engineer,Retail,Email Campaign,SMS,123806.45,2/19/2025
CUST8177,Mary Anderson,david92@hotmail.com,7047048224,"272 Thomas Mountain Suite 879, North Michaelview, OR 44310",8/18/1980,Analyst,Manufacturing,Social Media,SMS,67835.78,1/5/2025
CUST6284,Jose Allen,ureynolds@gmail.com,980.448.2854,"08889 Hall Well Suite 042, Lisaside, NC 36029",1/3/1960,Director,Finance,Email Campaign,,76343.06,5/9/2024
CUST1370,Brandon Evans,robert84@hotmail.com,-9359,"33635 Michelle Inlet, Wilsonberg, WA 45600",6/15/1955,Engineer,Technology,Unknown,Email,149823.79,6/3/2024
CUST8139,Kathy Ross,robertsjason@gmail.com,-10504,"5908 Knight Pines, Alexandertown, MA 61810",8/2/2001,Consultant,Education,N/A,,115088.48,8/12/2024
CUST5944,Billy Guzman,curtis70@mullins.com,443.390.0933,"945 Richard Garden, Lake Nicholasport, LA 67504",6/9/1975,Analyst,Healthcare,Referral,Phone,32114.65,6/3/2024
CUST9660,Timothy Thompson,jreynolds@long.com,001-070-775-6795x9296,"700 Shannon Spurs, Port Michaelburgh, DE 81323",7/16/2005,Analyst,Retail,Referral,Email,25721.74,3/6/2025
CUST3410,Steven Brooks,yvelasquez@reeves.com,001-474-354-8953x6082,"5297 Fischer Lodge Apt. 964, North Tamara, ID 63399",9/22/1972,Manager,Healthcare,Email Campaign,Phone,74286.58,4/21/2025
CUST6468,Michelle Jackson,patricia27@hotmail.com,769-835-0509x768,"25439 Michele Union, West Vincent, IA 97930",2/2/1996,Consultant,Manufacturing,Event,SMS,148755.42,11/19/2024
CUST7181,Jose Hawkins,lorivalentine@ramirez-scott.com,489.328.1739x3224,"355 Stephanie Trail Suite 383, Chandlerberg, NJ 00526",2/25/1987,Engineer,Finance,Referral,Email,-2215,8/17/2024
CUST9251,Jeffrey Powell,xhernandez@gmail.com,606-392-6763x10156,"2203 Jones Streets, Port Jessica, MD 12312",11/6/1996,Engineer,Healthcare,Email Campaign,Phone,140226.83,7/29/2024
CUST2542,,jim65@hotmail.com,+1-105-241-9629x1486,"PSC 9415, Box 9707, APO AE 70306",12/22/1975,Engineer,Finance,N/A,,125519.67,11/21/2024
CUST6155,Heather Olson,wadejohn@hotmail.com,5296649008,"992 Paul Manors Suite 038, Moralesport, NJ 86199",9/6/1993,Director,Technology,Social Media,,144236.9,3/20/2025
CUST8909,Timothy Kim,nruiz@gmail.com,+1-096-197-6094x8677,"065 Anthony Mountains Suite 138, Port Jennifer, AL 58899",11/27/1998,Director,Manufacturing,Event,SMS,102098.19,11/4/2024
CUST7141,Jillian Arias,nicholasscott@yahoo.com,001-268-054-8533,"36462 Garcia Spring Suite 217, Thorntonchester, WY 06156",9/23/1999,Director,Healthcare,N/A,SMS,124804.56,6/1/2024
CUST4213,Samuel Williams,alicia71@pena-taylor.com,234-648-0390,"867 Taylor Lakes, North Nicholasland, CT 04395",12/19/1993,Manager,Finance,Email Campaign,,55384.51,10/18/2024
CUST6330###,Barbara Davis,robbinsmark@stout.net,857-516-1589x651,"071 Jacqueline Shoal, Changbury, DC 75032",7/25/1976,Analyst,Retail,N/A,,26667.25,7/2/2024
CUST9362,Dr. Patricia Tran,fowlercarmen@fernandez-williams.com,022-738-5245,"73116 Boone Field, West Manuelbury, NJ 33343",3/25/1999,Analyst,Education,Website,Phone,92151.83,8/24/2024
CUST5441,Phillip Bishop,mhall@willis.com,230-267-8153x9716,"1437 Louis Plaza Apt. 658, East Crystalmouth, DE 78108",7/18/1958,Manager,Retail,Referral,Email,110659.62,11/30/2024
CUST7684,David Jones,carrie45@gmail.com,001-443-229-3322x609,"6144 Michael Trail Apt. 717, East Michelle, OH 41306",10/24/1964,Analyst,Retail,N/A,,74507.9,8/13/2024
CUST8544,Noah Aguilar,mullinsjeffrey@adams.com,-11453,"Unit 5551 Box 3063, DPO AP 84316",2/14/1968,Analyst,Finance,Referral,Phone,100997.56,8/20/2024
CUST4059,Terri Taylor,hwilliams@yahoo.com,652.469.4277,"008 Bridges Harbor Suite 114, Allenmouth, IA 24121",9/23/1963,Engineer,Education,Website,,72770.21,1/25/2025
CUST4247,Grant Odonnell,jamestaylor@long.biz,001-916-476-3494x6866,"2242 Robinson Rapid Apt. 626, Francisstad, IL 52057",1/24/2005,Manager,Retail,Email Campaign,Email,63392.16,11/15/2024
CUST5573,Steven Daniels,wrightkathy@stewart.biz,+1-352-925-1755x357,"494 George Turnpike, Frazierton, MA 39891",2/6/1989,Engineer,Education,Referral,,134283.76,9/16/2024
CUST2627,Keith White,nathanielmora@gmail.com,565-029-0050x34848,"4015 Randall Cape, Lindsayville, AK 83351",8/16/2002,Consultant,Manufacturing,Referral,,75913.73,9/25/2024
CUST8840,Michael Bell,znorton@gmail.com,001-076-829-2652x73856,"8033 Jason Dale, New Randyport, OH 31084",10/10/1958,Analyst,Healthcare,Event,Phone,63694.47,10/23/2024
CUST7313,Kelsey Osborne,njenkins@gmail.com,+1-645-034-7115x19951,"40516 Tanya Isle, Lake Deanna, ME 26796",6/25/2003,Analyst,Manufacturing,Email Campaign,Email,33085.78,2/27/2025
CUST8444,Louis Gomez,mmitchell@watts.com,001-483-480-8429x38040,"833 Phelps Drives Suite 756, East Josephfort, KS 65630",8/6/1997,Technician,Finance,Referral,,84044.3,12/8/2024
CUST1611,Matthew Rivera,mcclurecaroline@hotmail.com,238.780.4945,"3358 Anderson Fork, Port Gailshire, MI 54141",2/12/1990,Technician,Technology,Referral,Email,20271.34,1/15/2025
CUST6867,Jennifer Harper,stephanie21@yahoo.com,566.106.7735x7733,"24246 Coleman Via, Richardside, VA 52116",2/27/1973,Engineer,Healthcare,Social Media,SMS,108236.16,12/27/2024
CUST7772,Christina Holt,smithmichael@yahoo.com,001-516-303-1021x036,"117 Oscar Expressway Suite 358, West Amandaton, ID 84927",1/10/1966,Analyst,Technology,Event,Email,25255.88,3/27/2025
CUST6918,Jessica Copeland,dicksonsarah@gmail.com,016-188-8894,"7823 Kyle Extensions Suite 036, West Amy, MD 79534",7/27/1981,Analyst,Finance,Website,Email,148464.01,11/6/2024
CUST4812,Joshua Thomas,williammiller@miller.com,001-478-457-6666x0545,"0406 May Mountains Suite 260, Lake Brian, AL 42164",1/3/1993,Engineer,Healthcare,Unknown,Phone,136617.3,10/26/2024
CUST8733,Samantha Murphy,dhurst@yahoo.com,837.164.5718,"30369 Nicholas Drives, South Dennis, GA 91479",7/11/1966,Engineer,Education,Event,SMS,100006.56,11/24/2024
CUST9981,Erika Moyer,sfuller@yahoo.com,001-710-917-7162x833,"0760 Garcia Roads, Mooreshire, VT 63740",4/23/2003,Engineer,Manufacturing,Social Media,Phone,28442.53,11/26/2024
CUST2157,Nathan Martinez,wboyd@salazar.biz,297.379.0123,"090 Alexis Freeway, North Annberg, SC 70677",5/6/2003,Analyst,Healthcare,N/A,Email,84534.02,8/10/2024
CUST8870,Laura Cox,urichardson@nguyen-mendoza.com,555.877.9974,"9022 Franco Plains Suite 278, West Erichaven, AL 34596",5/19/1975,Technician,Education,Website,,130780.34,12/1/2024
CUST7618,Bryan Khan,eddiebrown@gmail.com,943.369.5086x790,"6389 Michael Island Suite 304, Port Thomas, MS 18328",10/21/1998,Manager,Technology,Email Campaign,,66637.75,12/30/2024
CUST4026,Cheryl James,joshua40@jones-esparza.com,279-761-9677x2607,"886 Thomas Throughway Suite 082, Trujilloville, KS 66415",12/24/1985,Analyst,Education,N/A,,74336.05,5/6/2024
CUST2899,Ronald Harrison,wjordan@west.info,451.945.0270,"5843 Santiago Creek Suite 109, Pageport, MT 34792",7/21/1975,Analyst,Technology,Social Media,Phone,51288.57,5/13/2024
CUST9615,Evelyn Blackwell,rogertaylor@wilson-ryan.com,154.206.5023x99920,"73176 Andrew Streets, Jamesbury, MI 23922",10/17/1991,Technician,Healthcare,Website,Email,27637.25,8/21/2024
CUST5887,Stephanie Ross,matthew75@bullock.info,906-830-7948x2998,"98333 Bryant Mall Apt. 132, North Shanetown, RI 08304",3/27/1977,Manager,Finance,Email Campaign,Phone,-3262,3/19/2025
CUST8492,Lauren Collins,gcasey@roberts.com,-4226,"45445 Cheryl Alley, Deborahville, AL 92241",2/15/1998,Analyst,Education,N/A,SMS,95305.14,7/16/2024
CUST2553,Jonathan Travis,gwatts@wilson-davis.com,248.956.9238,"62698 Reid Burgs, New Felicia, NH 24929",10/18/1987,Consultant,Retail,Email Campaign,Email,140883.53,4/28/2024
CUST5190,David Le,fieldsdaniel@flores.com,001-720-881-7814x37516,"829 Ethan Extensions Suite 376, Stonetown, GA 05057",3/8/1995,Technician,Manufacturing,N/A,SMS,141866.71,3/17/2025
CUST9278,Christopher Perry,perezvincent@yahoo.com,-5495,"205 Jennifer Stravenue, Millerville, ME 78444",3/8/1966,Consultant,Technology,Website,SMS,40349.02,2/7/2025
CUST6607,Joseph Landry,karenwillis@morris.com,756.709.5848,"8950 Carroll Station, South Michael, MI 09650",7/27/1984,Analyst,Finance,Website,Email,129345.78,3/21/2025
CUST6468,Cindy Johnson,zorr@hotmail.com,(920)996-6528,"48071 Becker Ports, Bethanyshire, ID 45285",8/19/1963,Consultant,Healthcare,Unknown,,80255.51,9/15/2024
CUST6825,Tyler Snyder,lewisjoseph@duncan-nelson.com,001-408-904-1162x289,"254 Jessica Avenue, Dennistown, WA 52093",7/5/2006,Technician,Education,Email Campaign,Phone,126051.56,2/12/2025
CUST4686,Jeremy Nolan,davidsonjimmy@yahoo.com,571-356-9055,"927 James Roads, New Gina, AZ 15182",5/30/1996,Technician,Retail,N/A,SMS,144548.46,12/24/2024
CUST5718,Alyssa Ross,graypatricia@gmail.com,(455)031-4224x8167,"8582 Robinson Rue, Port Ashleyhaven, KY 98832",1/19/1998,Director,Technology,Referral,Email,132992.64,4/26/2024
CUST9992,Crystal Lane,michelle81@yahoo.com,797-143-5319x0667,"3851 Dean Meadows, Jefferymouth, OH 99270",11/20/2004,Analyst,Retail,Website,,133817.72,9/20/2024
CUST5187,James Gallagher,thomaswolfe@barnes-baird.com,001-142-547-9000x7154,"38493 Nguyen Turnpike Suite 484, New Susan, MI 91056",5/30/1983,Manager,Finance,Referral,Phone,86661.97,1/9/2025
CUST9393,Lisa Jones,devinhunt@mann.com,970.369.9142x8633,"257 Wright Fort Suite 573, North Erikport, AK 68992",9/3/1986,Analyst,Healthcare,N/A,Phone,74323.13,12/2/2024
CUST9166,Jose Mathews,jamiewilson@hotmail.com,001-610-085-9721x7141,"77307 Ford Drives Apt. 728, Rebeccaberg, SD 60488",4/19/1985,Technician,Education,N/A,SMS,124027.12,11/27/2024
CUST6413,Thomas Nelson,rsnyder@hotmail.com,001-847-428-4563x8233,"19527 Williams Lake, Cunninghamton, AR 02426",4/30/2000,Analyst,Finance,Website,,120303.84,2/24/2025
CUST9728,Jose Boyd,lopezjustin@moore.com,-3599,"6488 Smith Groves Apt. 968, North David, MN 10653",9/1/1978,Manager,Healthcare,Referral,SMS,108446.24,12/18/2024
CUST9592,Samantha Owens,marybailey@gmail.com,190.123.4553,"348 Rodriguez Freeway, South Cody, WV 90726",6/6/1969,Technician,Manufacturing,Social Media,,135646.23,3/23/2025
CUST1636,Robin Watson,john89@yahoo.com,960-632-4397,"0062 James Vista Suite 709, Mckenziefurt, UT 92989",2/23/1971,Director,Manufacturing,Referral,,120062.54,7/4/2024
CUST2823###,David Perry,adrian54@shaw-cox.org,(948)753-7670x45527,"Unit 5618 Box 9248, DPO AE 27828",12/25/1990,Engineer,Retail,N/A,SMS,90042.99,7/15/2024
CUST3153,Andrew Pollard,kenneth33@yahoo.com,650.463.4133x6813,"01517 Page Fall, Gravesmouth, MT 75915",2026-15-45,Engineer,Education,Social Media,Email,72953.72,2/5/2025
CUST3228,Samantha Harris,lonnie46@french-wolfe.info,281.355.0840x049,"201 Owen Vista Suite 099, Diazstad, WY 14616",7/31/1966,Engineer,Retail,Unknown,,140776.29,10/22/2024
CUST3929,Paula Chase,deannastone@yahoo.com,+1-656-285-8408x44539,"6757 Watson Summit Apt. 440, Scottshire, UT 65092",6/30/1969,Director,Healthcare,Social Media,Phone,78405.27,5/22/2024
CUST1182,Jeffrey Nelson,ksmith@yahoo.com,4907591795,"411 Harris Mountain Apt. 794, East Tiffany, SD 35175",11/19/1998,Technician,Finance,Unknown,Phone,106896.19,4/19/2025
CUST2865,April Henderson,henry95@hotmail.com,845.087.7706x31026,"PSC 3686, Box 7799, APO AP 44405",7/17/2004,Analyst,Retail,Social Media,Email,88996.57,7/22/2024
CUST2327,Jack Rios,barrymaxwell@willis.com,001-875-581-0518x56996,"88814 Ford Underpass, Jamesville, OR 03942",12/9/2001,Manager,Retail,Referral,,20292.55,1/26/2025
CUST5289,Luis Cohen,michaelbeck@gutierrez.info,732.561.1966,"7881 Eric Keys Suite 649, Lake Kennethfurt, LA 59569",9/4/1997,Engineer,Education,Event,,22124.64,11/23/2024
CUST8211,Jorge Vega,qgross@gmail.com,861.983.5891x087,"379 Snyder Mall Suite 750, Steventown, NM 75472",9/19/1957,Technician,Education,Unknown,Email,84562.63,5/14/2024
CUST4167,Robert Thompson,lprice@powell.com,(897)806-3111x106,"USCGC Wheeler, FPO AP 05721",4/17/1984,Manager,Manufacturing,N/A,SMS,121357.72,6/3/2024
CUST8271,Christine Martin,wilsondavid@gmail.com,640-142-6166,"955 Crystal Branch, Nicholasville, ME 59056",5/8/1993,Consultant,Manufacturing,N/A,SMS,43040.77,2/5/2025
CUST5300,Emily Clarke,patrick64@king.com,(733)356-3525,"2218 Benson Center, Lake Carolynshire, MD 69781",7/9/1963,Manager,Finance,N/A,,30358,5/4/2024
CUST7628,Trevor Jacobs,andersonjeremiah@cisneros-gilbert.org,885-761-4929x704,"2779 Smith Meadows Apt. 464, Longbury, NH 95414",10/29/1991,Manager,Retail,Website,Email,36884.07,2/28/2025
CUST8432,Marcia Cunningham,david47@hotmail.com,591.380.8811x335,"7788 Williams Prairie, North Sara, SC 20836",2/27/1988,Technician,Education,Referral,SMS,107335.41,4/15/2025
CUST7891,Richard Moore,catherine95@yahoo.com,(958)365-1065,"078 Courtney Stravenue Suite 169, Nicolefurt, AR 76390",6/29/1990,Manager,Retail,Referral,Phone,66985.85,10/1/2024
CUST9323,Tiffany Smith,angela06@gmail.com,667-527-5277x215,"537 Harvey Hills Apt. 454, South Loganburgh, IN 50602",8/23/1979,Analyst,Manufacturing,N/A,Email,29909.35,7/5/2024
CUST4404,Justin Parks,joel35@gmail.com,001-462-411-5183x9932,"57915 Clark Drives Apt. 130, Wilsonbury, WY 21659",8/8/1970,Engineer,Finance,Referral,Email,121226.43,7/28/2024
CUST1596,Dalton Allen,evanshunter@yahoo.com,001-474-658-2787x905,"4341 Troy Route Suite 284, East Brianville, OH 03142",8/17/1986,Manager,Finance,Unknown,,63878.88,8/25/2024
CUST9962,Jasmin Ward MD,hickmanmary@morris.com,(804)444-9447x3029,"60520 Daniel Neck, Lake Phillip, NJ 29735",7/11/1989,Director,Retail,Event,Email,82561.44,3/23/2025
CUST9845,Tara Hansen,jessica27@rodriguez.com,8582849466,"5362 Baxter Via Apt. 126, New Tony, KY 50334",4/30/2004,Analyst,Finance,Social Media,Email,65921.22,3/14/2025
CUST6005,Tanya Miller,joshuamartin@cox-hall.com,001-832-376-4351x3496,"0041 Brett Glens, Kennethport, NY 09720",1/6/1965,Manager,Manufacturing,Social Media,Email,138419.59,4/14/2025
CUST2642,Kathleen Evans,joeljackson@walker.net,(290)616-9679,"81648 Erica Burgs, South Ashley, WY 14166",2/1/1986,Engineer,Finance,Referral,Phone,-1496,11/30/2024
CUST2668,Pamela Wright,jeffrey93@aguirre.com,001-914-237-3015,"0502 Dougherty Ridge Apt. 801, New Shannon, IL 34618",4/30/1996,Technician,Manufacturing,Referral,,148844.76,9/8/2024
CUST5459,Steven Medina,jfisher@mcguire.com,001-272-385-9254,"20299 Kelly Point, Kaufmanmouth, RI 87342",5/28/1959,Analyst,Finance,Social Media,,123046.49,12/4/2024
CUST9613,Jeremiah Torres,flemingbryan@hotmail.com,2204070782,"403 Merritt Plaza Suite 569, Matthewbury, OH 62367",2/27/1979,Engineer,Manufacturing,Unknown,,47606.8,9/9/2024
CUST4209,Jacob Humphrey,hhernandez@hotmail.com,163-528-4177,"0917 Griffith Cape, Lake Rebecca, NC 11114",9/28/1969,Director,Technology,Email Campaign,Email,146897.84,6/8/2024
CUST1348,Charles Jones,kathysmith@hotmail.com,(089)917-3019x58179,"1139 Matthew Shore Suite 392, Leslieside, CA 71248",11/19/1979,Manager,Technology,Unknown,,92469.51,3/11/2025
CUST1021,Amanda Harris,jamie76@boyd-duke.info,478.810.3084x54161,"658 Nicole Dale, Lake Brianside, ND 71256",11/5/1961,Consultant,Education,N/A,SMS,45884.7,2/1/2025
CUST4411,Katrina Barrett,jenkinschad@wagner-mann.com,6133046902,"20319 Johnson Coves Suite 206, Port Krystalshire, OR 08635",7/21/1993,Engineer,Retail,Unknown,Email,94222.11,11/17/2024
CUST1058,Benjamin Mcpherson,ycrane@smith.com,587-220-9298x23098,"8770 Olsen Expressway Suite 978, North Mary, NV 86000",9/19/1989,Technician,Education,N/A,SMS,74019.38,7/21/2024
CUST2724,James Hernandez,tthompson@gmail.com,692.206.3277x8680,"45322 Jackson Branch, Lewiston, VA 28984",3/2/1957,Analyst,Retail,Website,Phone,129592.91,5/26/2024
CUST1701,John Kelly,shawmichelle@scott-robinson.com,261.572.0512,"76622 Stephanie Estate, Anthonyland, OH 52728",1/14/2002,Director,Manufacturing,Unknown,Email,97075.12,3/21/2025
CUST4186,Natalie Keller,marissa68@yahoo.com,001-137-084-0138x781,"2244 Ortiz Locks Suite 722, Garciaview, MO 67364",3/17/1962,Consultant,Manufacturing,Event,SMS,35567.9,4/27/2024
CUST4440,Patrick Grimes,ihoward@yahoo.com,7674595998,"301 Ricky Lake, New Patrickhaven, MO 93267",11/27/1954,Technician,Education,Referral,SMS,89820.6,11/26/2024
CUST5660,Jenna Carpenter,moodysara@taylor-grant.com,142-089-4310,"524 William Gardens Apt. 114, North Jerry, KY 25451",7/31/1971,Analyst,Finance,Unknown,Email,27138.69,8/31/2024
CUST4891,Cameron Morgan,george40@yahoo.com,656.224.4916,"8882 Scott Circles, Ashleyland, AK 09677",4/22/1999,Technician,Healthcare,N/A,SMS,126040.14,11/9/2024
CUST7693,Christopher Garrett,bryantjesus@bryant.net,010-550-3162x849,"0606 Jose Mount, Lake Timothy, MD 58235",4/18/1964,Analyst,Education,Unknown,,147570.33,3/7/2025
